OBJECTID,Id da Instalação,Nome,Id Agente Principal,Agente Principal,Data Prevista,Data Prevista,Data Entrada,Data Entrada,x,y
1060,RNAFB,SUB AFONSO BEZERRA                                 RN       ,BZ1,AFONSO BEZERRA I GERACAO DE ENERGIA SPE S.A                    ,12/30/2021,31/12/2021,4/29/2022,30/04/2022,-36.50618808399997,-5.324612263999995
1061,RNAMN,SUB ANEMUS                                         RN       ,GEN,COTESA ENGENHARIA LTDA                                         ,8/31/2022,01/09/2022,5/9/2023,10/05/2023,-36.59313374999999,-6.205313155999988
1062,RNBNT,SUB BLOCO NORTE                                    RN       ,BER,São Benedito Energias Renováveis ltda.                         ,9/29/2016,30/09/2016,8/12/2016,13/08/2016,-35.800472980999984,-5.225277020999954
1063,RNCA3,SUB CALANGO 3                                      RN       ,CG6,CALANGO 6 ENERGIA RENOVAVEL S.A.                               ,10/5/2016,06/10/2016,12/27/2016,28/12/2016,-36.489330892,-6.039539033999972
1064,RNCAJ,SUB CAJU                                           RN       ,HG2,Ventos de Santa Tereza 04 Energias Renováveis S.A.             ,12/31/2022,01/01/2023,6/26/2023,27/06/2023,-36.26872173299995,-5.686297811999964
1065,RNEXT,SUB EXTREMOZ                                       RN       ,CRN,COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE COSERN             ,,,12/30/1990,31/12/1990,-35.288673501999995,-5.736751240999979
1066,RNMDR,SUB MONTE DO RONCA                                 RN       ,VSF,VENTOS DE SAO FERNANDO I ENERGIA S.A                           ,7/30/2020,31/07/2020,10/2/2020,03/10/2020,-36.03197405499998,-5.176286918999949
1067,RNMS2,SUB MORRO DO CHAPEU SUL II                         BA       ,E08,ENEL GREEN POWER VENTOS DE SANTA ESPERANÇA 8 S.A               ,4/29/2021,30/04/2021,11/12/2021,13/11/2021,-41.334548219,-11.611287905999973
1068,RNMSC,SUB MANGUE SECO                                    RN       ,MS1,Éolica Mangue Seco 1 Geradora e Comercializadora de Energia Elé,7/31/2011,01/08/2011,8/25/2011,26/08/2011,-36.359399372999974,-5.172742212999992
1069,RNMTV,SUB MONTE VERDE                                    RN       ,PRZ,ARGO VI TRANSMISSAO DE ENERGIA S.A                             ,2/27/2022,28/02/2022,8/31/2022,01/09/2022,-36.21533997299997,-5.446920004999981
1070,RNRID,SUB RIACHAO II                                     PB       ,CHF,CHESF - Companhia Hidro Elétrica do São Francisco              ,5/30/2023,31/05/2023,11/1/2023,02/11/2023,-35.63386587499997,-6.517059958999994
1071,RNSMN,SUB SANTA ROSA MUNDO NOVO                          RN       ,SN1,CENTRAIS EÓLICAS SRMN I SA                                     ,3/26/2021,27/03/2021,8/13/2021,14/08/2021,-36.156220641999994,-5.913732128999982
1072,RRSEEQ,SUB SE EQUATORIAL                                  RR       ,EDR,RORAIMA ENERGIA S.A                                            ,9/1/2019,02/09/2019,12/30/1990,31/12/1990,-60.75813998899997,2.815068499000006
1073,RSCAL1,SUB CRUZ ALTA 1                                    RS       ,CEE,CPFL TRANSMISSAO S.A.                                          ,,,6/1/2000,02/06/2000,-53.614999909999995,-28.611944386000005
1074,RSCRZ,SUB CARAZINHO                                      RS       ,CEE,CPFL TRANSMISSAO S.A.                                          ,,,12/30/1990,31/12/1990,-52.800751827,-28.281710892999968
1075,SCBJDM,SUB BOM JARDIM                                     SC       ,CSC,Centrais Elétricas de Santa Catarina S/A                       ,,,10/20/2009,21/10/2009,-49.57555690799995,-28.367062274999967
1076,SCHOE,SUB HERVAL DOESTE                                  SC       ,CSC,Centrais Elétricas de Santa Catarina S/A                       ,,,12/31/1980,01/01/1981,-51.50267310199996,-27.192690117999973
1077,SCROO,SUB RIO DO OURO                                    SC       ,CSC,Centrais Elétricas de Santa Catarina S/A                       ,,,1/11/2011,12/01/2011,-49.607579027999975,-28.44642607999998
1078,SEXNG,SUB SE XINGO                                       SE       ,EGP,ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA                    ,,,11/2/2010,03/11/2010,-37.79579988099999,-9.63300034699995
1079,SPARA1,SUB ARARAQUARA 1                                   SP       ,CPL,Companhia Paulista de Força e Luz                              ,,,6/1/2000,02/06/2000,-48.16164967199995,-21.80872584499997
1080,SPARR1,SUB ARARAS 1                                       SP       ,ELK,ELEKTRO REDES S.A.                                             ,,,6/1/2002,02/06/2002,-47.384166635999975,-22.356944564999992
1081,SPBAN0,SUB BANDEIRANTES CPFL                              SP       ,CPL,Companhia Paulista de Força e Luz                              ,,,12/30/1990,31/12/1990,-46.69374954599999,-23.59710026399995
1082,SPBBO,SUB BARRA BONITA                                   SP       ,CPL,Companhia Paulista de Força e Luz                              ,,,6/1/2000,02/06/2000,-48.53261587999998,-22.517963726999994
1083,SPCAR1,SUB CARIOBA                                        SP       ,CPL,Companhia Paulista de Força e Luz                              ,,,1/16/1983,17/01/1983,-47.34438376099996,-22.709845436999956
1084,SPCST3,SUB CASTILHO 03                                    SP       ,096,CASTILHO SOLAR PARTICIPACOES S.A.                              ,7/30/2022,31/07/2022,12/28/2022,29/12/2022,-51.529266156000006,-20.790444160999982
1085,SPITH2,SUB ITANHAEM 2                                     SP       ,ELK,ELEKTRO REDES S.A.                                             ,,,6/1/2002,02/06/2002,-46.735002519999966,-24.152991786999962
1086,SPJGU5,SUB JAGUARIUNA 5                                   SP       ,193,CPFL Energia SA                                                ,,,12/30/1990,31/12/1990,-47.005278213,-22.676022983999985
1087,SPNAP,SUB NOVA APARECIDA SUMARE 4                        SP       ,CPL,Companhia Paulista de Força e Luz                              ,,,1/9/1983,10/01/1983,-47.19228709799995,-22.844984614999987
1088,SPPB,SUB SUB COLETORA CJ FOT PEREIRA BARRETO            SP       ,164,EDP RENOVÁVEIS BRASIL S/A                                      ,6/30/2021,01/07/2021,10/14/2021,15/10/2021,-51.299999162000006,-20.61999958599995
1089,SPPEN1,SUB PENAPOLIS 1                                    SP       ,CPL,Companhia Paulista de Força e Luz                              ,,,12/30/1990,31/12/1990,-50.142947410999966,-21.44619185299996
1090,SPRIC3,SUB RIO CLARO 3                                    SP       ,ELK,ELEKTRO REDES S.A.                                             ,,,6/1/2002,02/06/2002,-47.587869942,-22.40138078199999
1091,SPUFD,SUB SE COLETORA DRACENA                            SP       ,DR1,Dracena I Parque Solar S.A.                                    ,5/30/2019,31/05/2019,8/23/2019,24/08/2019,-51.587773794999976,-21.450208999999973
1092,AMSG,SUB SERINGAL MIRIM                                 AM       ,ME ,Amazonas Energia S.A.                                          ,4/29/2014,30/04/2014,,,-60.02390966799999,-3.114312087999963
1093,MGBST1,SUB COL BOA SORTE 1                                MG       ,BO1,CENTRAL FOTOVOLTAICA BOA SORTE 1 SPE LTDA.                     ,11/30/2023,01/12/2023,2/26/2024,27/02/2024,-47.283613954999964,-17.176446949999956
1094,MGJAN,SUB UFV JANAUBA                                    MG       ,JA2,JANAÚBA I GERAÇÃO SOLAR ENERGIA S.A                            ,4/29/2022,30/04/2022,,,-43.50837404799995,-15.946559708999985
1095,BAPAS,SUB PONTO ASTERIO                                  BA       ,CBA,Companhia de Eletricidade do Estado da Bahia                   ,,,12/30/1999,31/12/1999,-39.89529049799995,-14.95415096399995
1096,RSMAS,SUB MASISA                                         RS       ,AES,RGE SUL DISTRIBUIDORA DE ENERGIA S.A.                          ,4/29/2009,30/04/2009,5/11/2009,12/05/2009,-57.00511765599998,-29.805550890999996
1097,BACTN,SUB CAETITE NORTE                                  BA       ,BRH,EÓLICA BREJINHOS ALFA S.A                                      ,9/30/2022,01/10/2022,3/19/2024,20/03/2024,-42.49051730899998,-14.156374140999958
1098,AMAD,SUB SE APARECIDA                                   AM       ,ME ,Amazonas Energia S.A.                                          ,,,12/30/1990,31/12/1990,-60.03318710099995,-3.130474319999962
1099,AMCD,SUB CIDADE NOVA                                    AM       ,ME ,Amazonas Energia S.A.                                          ,,,12/30/1990,31/12/1990,-59.96928109999999,-3.0294446909999806
1100,AMDD,SUB DISTRITO DOIS                                  AM       ,ME ,Amazonas Energia S.A.                                          ,,,12/30/1990,31/12/1990,-59.94973160000001,-3.098320290999993
1101,AMDI,SUB D.INDUSTRIAL                                   AM       ,ME ,Amazonas Energia S.A.                                          ,4/29/2014,30/04/2014,,,-59.968752800000004,-3.1171178069999996
1102,AMFL,SUB FLORES                                         AM       ,ME ,Amazonas Energia S.A.                                          ,4/29/2014,30/04/2014,,,-60.02550353799995,-3.0758944449999603
1103,AMMR,SUB MARAPATA                                       AM       ,ME ,Amazonas Energia S.A.                                          ,4/29/2014,30/04/2014,,,-59.98366415300001,-3.133268730999987
1104,AMMS,SUB SE MANAUARA SHOPPING                           AM       ,ME ,Amazonas Energia S.A.                                          ,8/27/2015,28/08/2015,7/31/2014,01/08/2014,-60.01338754,-3.1047247419999735
1105,AMPC,SUB TAP SE-PCE                                     AM       ,ME ,Amazonas Energia S.A.                                          ,9/2/2015,03/09/2015,8/23/2014,24/08/2014,-59.94917069999997,-3.089491814999974
1106,AMPN,SUB SE PONTA NEGRA                                 AM       ,ME ,Amazonas Energia S.A.                                          ,,,12/14/2006,15/12/2006,-60.066216029999964,-3.0848407069999553
1107,AMPS,SUB PONTA DO ISMAEL                                AM       ,ME ,Amazonas Energia S.A.                                          ,4/29/2014,30/04/2014,,,-60.061092702999986,-3.110078140999974
1108,AMRE,SUB REDENCAO                                       AM       ,ME ,Amazonas Energia S.A.                                          ,4/29/2014,30/04/2014,,,-60.03605288399996,-3.070721806999984
1109,AMSD,SUB SE ST ETELVINA 2                               AM       ,ME ,Amazonas Energia S.A.                                          ,8/26/2015,27/08/2015,8/17/2015,18/08/2015,-59.98493830799998,-3.000429614999973
1110,AMSJ,SUB SAO JOSE                                       AM       ,ME ,Amazonas Energia S.A.                                          ,,,12/30/1990,31/12/1990,-59.94674184899998,-3.0591154689999485
1111,AMSO,SUB SANTO ANTONIO                                  AM       ,ME ,Amazonas Energia S.A.                                          ,,,12/30/1990,31/12/1990,-60.01854169999996,-3.0297720069999627
1112,APMD,SUB MACAPA II                                      AP       ,CEA,Companhia de Eletricidade do Amapa S.A.                        ,4/14/2014,15/04/2014,11/28/1996,29/11/1996,-51.06653296999997,0.07814027200004148
1113,APQT,SUB SE EQUATORIA                                   AP       ,CEA,Companhia de Eletricidade do Amapa S.A.                        ,4/14/2014,15/04/2014,,,-51.08695289999997,0.0021375930000431254
1114,APST,SUB SANTANA                                        AP       ,CEA,Companhia de Eletricidade do Amapa S.A.                        ,4/29/2014,30/04/2014,9/30/1975,01/10/1975,-51.18194319999998,-0.014098706999959632
1115,BARGT,SUB RIO GRANDE III                                 BA       ,CBA,Companhia de Eletricidade do Estado da Bahia                   ,9/29/2021,30/09/2021,11/28/2021,29/11/2021,-45.160457119,-12.698394014999963
1116,DFMOJ,SUB MONJOLO                                        DF       ,CED,NEOENERGIA DISTRIBUICAO BRASILIA S.A.                          ,,,12/30/1990,31/12/1990,-48.05637630799998,-15.886555706999957
1117,DFSE06,SUB SUBESTACAO 06                                  DF       ,CED,NEOENERGIA DISTRIBUICAO BRASILIA S.A.                          ,,,12/30/1990,31/12/1990,-47.87260069199999,-15.790823706999959
1118,DFSEAC,SUB AGUAS CLARAS CEB                               DF       ,CED,NEOENERGIA DISTRIBUICAO BRASILIA S.A.                          ,,,12/30/1990,31/12/1990,-48.03415071799998,-15.848054863999948
1119,DFSEGM,SUB GAMA                                           DF       ,CED,NEOENERGIA DISTRIBUICAO BRASILIA S.A.                          ,,,12/30/1990,31/12/1990,-48.060641057,-15.997630270999991
1120,DFSEHP,SUB HIPICA                                         DF       ,CED,NEOENERGIA DISTRIBUICAO BRASILIA S.A.                          ,5/31/2014,01/06/2014,,,-47.94312363,-15.840781246999995
1121,DFSEMG,SUB MANGUEIRAL                                     DF       ,CED,NEOENERGIA DISTRIBUICAO BRASILIA S.A.                          ,,,12/30/1990,31/12/1990,-47.81617879999999,-15.89326861799998
1122,DFSENW,SUB SUBESTACAO NOROESTE                            DF       ,CED,NEOENERGIA DISTRIBUICAO BRASILIA S.A.                          ,9/14/2015,15/09/2015,,,-47.920766619000005,-15.759489158999997
1123,DFSERF,SUB RIACHO FUNDO                                   DF       ,CED,NEOENERGIA DISTRIBUICAO BRASILIA S.A.                          ,,,12/30/1990,31/12/1990,-47.98123362999996,-15.876025139999967
1124,DFSEST,SUB SOBRADINHO                                     DF       ,CED,NEOENERGIA DISTRIBUICAO BRASILIA S.A.                          ,,,12/30/1990,31/12/1990,-47.811880728999995,-15.655697974999953
1125,GOCAL,SUB CACHOEIRA ALTA-CELG                            GO       ,CLG,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A                  ,,,12/30/1990,31/12/1990,-50.943842561,-18.746901844999968
1126,GODAI,SUB SE DAIA                                        GO       ,CLG,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A                  ,,,4/14/2008,15/04/2008,-48.943890013999976,-16.400594748999993
1127,GODMI,SUB DIMIC                                          GO       ,CLG,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A                  ,,,5/24/2013,25/05/2013,-47.97086412699997,-18.195118868999998
1128,GOIPG,SUB SUB IPEGUARI                                   GO       ,CLG,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A                  ,12/31/2017,01/01/2018,12/16/2017,17/12/2017,-50.58022269999998,-17.79548500599998
1129,GOITQ,SUB ITIQUIRA                                       GO       ,CLG,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A                  ,,,9/28/1994,29/09/1994,-54.152132249999966,-17.197546216999967
1130,GOITU,SUB ITUMBIARA VELHA                                GO       ,CLG,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A                  ,,,6/1/2000,02/06/2000,-49.11302589099995,-18.407591206999996
1131,GOJUN,SUB JUNDIAI                                        GO       ,CLG,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A                  ,,,10/11/2006,12/10/2006,-46.88325441899997,-23.194041268999968
1132,GOPAC,SUB PACAEMBU                                       GO       ,CLG,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A                  ,,,10/24/2010,25/10/2010,-48.021958590999986,-16.08126800699995
1133,GOPLG,SUB PLANALTINA GOIAS                               GO       ,CLG,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A                  ,,,4/15/1999,16/04/1999,-47.60605749999996,-15.458660803999976
1134,GOPOR,SUB PORANGATU                                      GO       ,CLG,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A                  ,,,12/30/1990,31/12/1990,-49.15507180899999,-13.452403506999985
1135,GORBO,SUB RIO DOS BOIS                                   GO       ,CLG,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A                  ,,,12/30/1990,31/12/1990,-50.345269790999964,-18.02589090699996
1136,GOTRID,SUB TRINDADE CLG                                   GO       ,CLG,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A                  ,10/28/2017,29/10/2017,,,-49.471091408999996,-16.643875106999985
1137,MGSILI,SUB SILICON                                        MG       ,CD1,CEMIG DISTRIBUIÇÃO S.A.                                        ,,,6/1/2000,02/06/2000,-43.03240625799998,-19.585966196999948
1138,MTABV,SUB SE ALTO DA BOA VISTA                           MT       ,CMT,ENERGISA MATO GROSSO DISTRIBUIDORA DE ENERGIA S A              ,10/30/2020,31/10/2020,,,-51.38723939099998,-11.671967801999983
